Angle (degrees),Height,Peça,Scan,Iteração,Part,stepdown,tool diameter,input angle,input height
69.98033857981895,82.34000125245834,IV,markers,4,part2,0.7,12,70,82.4
70.564099389087,82.17086093502857,IV,markers,5,part1,0.7,12,70,82.4
70.00322975929905,82.21445859495834,IV,markers,5,part2,0.7,12,70,82.4
70.21065210066625,82.32429312393215,IV,markers,6,part1,0.7,12,70,82.4
70.31521144590442,82.27890697516386,IV,markers,6,part2,0.7,12,70,82.4
70.21649591751391,82.31661854440152,IV,markers,7,part1,0.7,12,70,82.4
70.43338689833527,82.2775303868066,IV,markers,7,part2,0.7,12,70,82.4
70.10531586963178,82.0834023840025,IV,markers,8,part1,0.7,12,70,82.4
70.45864140683446,82.21461041261999,IV,markers,8,part2,0.7,12,70,82.4
39.36150315370644,24.7728054440359,IX,markers,1,part1,0.3,16,40,25.2
39.48496396625682,24.910743300983032,IX,markers,1,part2,0.3,16,40,25.2
39.20507581760653,24.862913329026014,IX,markers,2,part1,0.3,16,40,25.2
39.52991720111929,24.865547439357147,IX,markers,2,part2,0.3,16,40,25.2
39.404736409282044,24.80499380840952,IX,markers,3,part1,0.3,16,40,25.2
39.21505698713136,24.855961650312803,IX,markers,3,part2,0.3,16,40,25.2
39.30751702095486,24.91142130171041,IX,markers,4,part1,0.3,16,40,25.2
39.499787746508815,24.694829788585714,IX,markers,4,part2,0.3,16,40,25.2
39.08064454072975,24.93475890865077,IX,markers,5,part1,0.3,16,40,25.2
39.47098460459004,24.856696263402377,IX,markers,5,part2,0.3,16,40,25.2
39.31747602196749,24.69622070649425,IX,markers,6,part1,0.3,16,40,25.2
39.28750769470602,24.896953388214808,IX,markers,6,part2,0.3,16,40,25.2
39.422557251628966,24.87459092517895,IX,markers,7,part1,0.3,16,40,25.2
39.36468658243599,24.920921435734453,IX,markers,7,part2,0.3,16,40,25.2
39.34458690874659,24.81800129916453,IX,markers,8,part1,0.3,16,40,25.2
39.07106832203496,24.85831325133779,IX,markers,8,part2,0.3,16,40,25.2
39.55850303711658,24.91915575772857,IX,markers,1,part1,0.3,16,40,25.2
39.37033194726848,24.915846655048952,IX,markers,1,part2,0.3,16,40,25.2
39.62836730249858,24.912025875807142,IX,markers,2,part1,0.3,16,40,25.2
39.54402203522692,24.96469528300953,IX,markers,2,part2,0.3,16,40,25.2
39.6782413580563,24.89929215206203,IX,markers,3,part1,0.3,16,40,25.2
39.4221040507688,24.828627386,IX,markers,3,part2,0.3,16,40,25.2
39.62729926370282,24.996101921110636,IX,markers,4,part1,0.3,16,40,25.2
39.52642026488544,24.95869633478788,IX,markers,4,part2,0.3,16,40,25.2
39.59432528166258,24.922932117138277,IX,markers,5,part1,0.3,16,40,25.2
39.45547121754519,24.889797625979387,IX,markers,5,part2,0.3,16,40,25.2
39.57296093122189,24.95952176153492,IX,markers,6,part1,0.3,16,40,25.2
39.60839393287292,24.84461064187702,IX,markers,6,part2,0.3,16,40,25.2
39.50739629109828,24.908001122692067,IX,markers,7,part1,0.3,16,40,25.2
39.72155929537276,24.868546354765154,IX,markers,7,part2,0.3,16,40,25.2
39.17365751139469,24.918273449852222,IX,markers,8,part1,0.3,16,40,25.2
39.37229285881469,24.91208347157154,IX,markers,8,part2,0.3,16,40,25.2
39.28242295990338,24.720083548457563,IX,markers,1,part1,0.3,16,40,25.2
39.57011922365635,24.82617023174123,IX,markers,1,part2,0.3,16,40,25.2
39.52904117150074,24.84690068331845,IX,markers,2,part1,0.3,16,40,25.2
39.786078010361415,24.88413456114713,IX,markers,2,part2,0.3,16,40,25.2
39.54498247608774,24.8312281521447,IX,markers,3,part1,0.3,16,40,25.2
39.67328729480113,24.8160260483875,IX,markers,3,part2,0.3,16,40,25.2
39.674988357574605,24.64046250966046,IX,markers,4,part1,0.3,16,40,25.2
39.45848392412537,24.745161341610014,IX,markers,4,part2,0.3,16,40,25.2
39.61112283923424,24.82701792308889,IX,markers,5,part1,0.3,16,40,25.2
39.469986080573065,24.911131383504785,IX,markers,5,part2,0.3,16,40,25.2
39.93898475245636,24.527150101369045,IX,markers,6,part1,0.3,16,40,25.2
39.8323555835475,24.81116950184762,IX,markers,6,part2,0.3,16,40,25.2
39.29167724597873,24.834767371156254,IX,markers,7,part1,0.3,16,40,25.2
39.64497803116405,24.78837285406,IX,markers,7,part2,0.3,16,40,25.2
39.32907105275772,24.806441452472228,IX,markers,8,part1,0.3,16,40,25.2
39.44307031563668,24.864963532998537,IX,markers,8,part2,0.3,16,40,25.2
39.35074046812076,24.61550134286111,IX,markers,1,part1,0.3,16,40,25.2
39.47745850618373,24.856646823451086,IX,markers,1,part2,0.3,16,40,25.2
39.44863524397604,24.81342726915833,IX,markers,2,part1,0.3,16,40,25.2
39.42474113344245,24.828668569694496,IX,markers,2,part2,0.3,16,40,25.2
39.12070211124709,24.685857649681815,IX,markers,3,part1,0.3,16,40,25.2
39.484869420692426,24.534479791588748,IX,markers,3,part2,0.3,16,40,25.2
39.2518176967099,24.95483957883589,IX,markers,4,part1,0.3,16,40,25.2
39.46650038094178,24.86577886634375,IX,markers,4,part2,0.3,16,40,25.2
39.31621063426135,24.882371011348415,IX,markers,5,part1,0.3,16,40,25.2
39.70380639217735,24.91305461478948,IX,markers,5,part2,0.3,16,40,25.2
39.152703233820006,24.806875427294877,IX,markers,6,part1,0.3,16,40,25.2
39.48861147633832,24.77316787911112,IX,markers,6,part2,0.3,16,40,25.2
39.19852411389647,24.88111551412143,IX,markers,7,part1,0.3,16,40,25.2
39.34277811993434,24.7805608848098,IX,markers,7,part2,0.3,16,40,25.2
39.40552530738116,24.913304069809985,IX,markers,8,part1,0.3,16,40,25.2
39.435940439992514,24.87188380594743,IX,markers,8,part2,0.3,16,40,25.2
38.94314034401762,25.057326733663423,I,markers,1,part1,0.3,12,40,25.2
39.17347719872831,25.05698643865733,I,markers,1,part2,0.3,12,40,25.2
38.9874079722611,24.97313312826744,I,markers,2,part1,0.3,12,40,25.2
38.96799102742085,24.92034450524138,I,markers,2,part2,0.3,12,40,25.2
38.715018593651486,25.0242768611962,I,markers,3,part1,0.3,12,40,25.2
39.58437464942328,24.98332099670285,I,markers,3,part2,0.3,12,40,25.2
38.82886372851371,24.956108977711768,I,markers,4,part1,0.3,12,40,25.2
39.1816210541705,24.80859055752785,I,markers,4,part2,0.3,12,40,25.2
38.85600940798,24.888404643196424,I,markers,5,part1,0.3,12,40,25.2
39.32881438846257,24.75840119882569,I,markers,5,part2,0.3,12,40,25.2
39.037460711548064,25.031884042474072,I,markers,6,part1,0.3,12,40,25.2
39.270548637129465,24.99307804647858,I,markers,6,part2,0.3,12,40,25.2
39.0131788307756,25.073805808363787,I,markers,7,part1,0.3,12,40,25.2
39.25935050039856,24.98747400349342,I,markers,7,part2,0.3,12,40,25.2
39.22868077585172,25.022687206492588,I,markers,8,part1,0.3,12,40,25.2
39.243286719082285,24.97705514172381,I,markers,8,part2,0.3,12,40,25.2
39.2530262847032,25.13509048321167,I,markers,1,part1,0.3,12,40,25.2
39.35404383644612,24.94800495444892,I,markers,1,part2,0.3,12,40,25.2
38.67207742015787,24.96567134853922,I,markers,2,part1,0.3,12,40,25.2
39.179092364816746,25.04535960256164,I,markers,2,part2,0.3,12,40,25.2
38.84918317475109,25.028743074296298,I,markers,3,part1,0.3,12,40,25.2
39.233845581043454,24.751728173735454,I,markers,3,part2,0.3,12,40,25.2
38.907596743314976,24.874567862270528,I,markers,4,part1,0.3,12,40,25.2
38.89778854634093,24.716106459061656,I,markers,4,part2,0.3,12,40,25.2
38.71262846774432,24.900968892590008,I,markers,5,part1,0.3,12,40,25.2
38.99955511897744,24.78371129752857,I,markers,5,part2,0.3,12,40,25.2
38.76816663617407,24.92133200108009,I,markers,6,part1,0.3,12,40,25.2
39.2645831756706,25.058019054513444,I,markers,6,part2,0.3,12,40,25.2
38.717036522527685,24.91725828655994,I,markers,7,part1,0.3,12,40,25.2
39.42551383135884,25.074698591982354,I,markers,7,part2,0.3,12,40,25.2
38.97472936582383,24.92491423336113,I,markers,8,part1,0.3,12,40,25.2
39.03377803959184,25.14632234393613,I,markers,8,part2,0.3,12,40,25.2
38.94809470241734,25.11641701463846,I,markers,1,part1,0.3,12,40,25.2
39.039518109436834,25.018724569750653,I,markers,1,part2,0.3,12,40,25.2
39.262364010714485,25.07557436581089,I,markers,2,part1,0.3,12,40,25.2
39.48106550984928,25.098102747832563,I,markers,2,part2,0.3,12,40,25.2
38.89617177738052,25.13114175483924,I,markers,3,part1,0.3,12,40,25.2
39.454450390280286,25.077215122474747,I,markers,3,part2,0.3,12,40,25.2
39.03203289142738,25.210251075385536,I,markers,4,part1,0.3,12,40,25.2
39.21210535777931,25.038284875043125,I,markers,4,part2,0.3,12,40,25.2
38.8675049186994,25.23790570917278,I,markers,5,part1,0.3,12,40,25.2
39.34056121626614,25.17081819288334,I,markers,5,part2,0.3,12,40,25.2
39.37008407811069,25.165546144087912,I,markers,6,part1,0.3,12,40,25.2
39.317494689644434,25.071868492203084,I,markers,6,part2,0.3,12,40,25.2
39.32410945839172,25.09985240331803,I,markers,7,part1,0.3,12,40,25.2
38.85462505029205,25.110613827129296,I,markers,7,part2,0.3,12,40,25.2
39.13833983276329,25.02228344193244,I,markers,8,part1,0.3,12,40,25.2
38.68707087740025,25.108543473706057,I,markers,8,part2,0.3,12,40,25.2
39.54700381941674,24.986064450819477,I,markers,1,part1,0.3,12,40,25.2
39.042889438581255,24.817139843935,I,markers,1,part2,0.3,12,40,25.2
39.27398808057551,24.875888227888893,I,markers,2,part1,0.3,12,40,25.2
38.90574123530073,24.89980097772222,I,markers,2,part2,0.3,12,40,25.2
39.33633691644096,24.888688597604165,I,markers,3,part1,0.3,12,40,25.2
39.20812816990836,24.88334359917105,I,markers,3,part2,0.3,12,40,25.2
39.26823946997681,24.96102332783821,I,markers,4,part1,0.3,12,40,25.2
38.89536402522458,24.91143839814732,I,markers,4,part2,0.3,12,40,25.2
39.53374575773887,24.727071968876047,I,markers,5,part1,0.3,12,40,25.2
38.98323411710665,24.918339616242815,I,markers,5,part2,0.3,12,40,25.2
39.32481322998787,24.67254798705,I,markers,6,part1,0.3,12,40,25.2
38.96727035566522,24.863648849357368,I,markers,6,part2,0.3,12,40,25.2
39.17579146613942,24.679887953241217,I,markers,7,part1,0.3,12,40,25.2
38.95400374811168,24.913685188757352,I,markers,7,part2,0.3,12,40,25.2
39.21431306068096,24.773423848307576,I,markers,8,part1,0.3,12,40,25.2
38.99833459115197,24.94650835343684,I,markers,8,part2,0.3,12,40,25.2
70.48010338355253,82.82033868430985,VIII,markers,1,part1,0.7,12,70,82.4
69.87445713661593,82.25942250062728,VIII,markers,1,part2,0.7,12,70,82.4
70.33946042728746,82.26015086076782,VIII,markers,2,part1,0.7,12,70,82.4
69.81619268023809,82.46733522620605,VIII,markers,2,part2,0.7,12,70,82.4
70.59346669245338,82.61067597176249,VIII,markers,3,part1,0.7,12,70,82.4
69.68694793504086,82.38134792580298,VIII,markers,3,part2,0.7,12,70,82.4
70.49484436328135,82.46892376570555,VIII,markers,4,part1,0.7,12,70,82.4
69.4900779848694,82.32550937827139,VIII,markers,4,part2,0.7,12,70,82.4
70.57109762126808,82.27861727986783,VIII,markers,5,part1,0.7,12,70,82.4
69.76149768900972,82.35200961387054,VIII,markers,5,part2,0.7,12,70,82.4
70.51650421112498,82.31932672941494,VIII,markers,6,part1,0.7,12,70,82.4
70.01410225891715,82.78560839788096,VIII,markers,6,part2,0.7,12,70,82.4
70.35340644629704,82.34630392102628,VIII,markers,7,part1,0.7,12,70,82.4
70.21407658223475,82.82807769652138,VIII,markers,7,part2,0.7,12,70,82.4
70.18464898177334,82.29214983578848,VIII,markers,8,part1,0.7,12,70,82.4
70.32153038830702,82.8403215105456,VIII,markers,8,part2,0.7,12,70,82.4
70.07733968219777,82.365016971475,VIII,markers,1,part1,0.7,12,70,82.4
69.82437453235337,82.22379760679395,VIII,markers,1,part2,0.7,12,70,82.4
70.51503606704257,82.34407280323589,VIII,markers,2,part1,0.7,12,70,82.4
69.26236052716156,81.89216141805356,VIII,markers,2,part2,0.7,12,70,82.4
70.27944548362251,82.33381602852992,VIII,markers,3,part1,0.7,12,70,82.4
69.43599800220744,82.08766863042398,VIII,markers,3,part2,0.7,12,70,82.4
70.47863401423173,82.35577136495421,VIII,markers,4,part1,0.7,12,70,82.4
69.26345103340178,81.94923303508696,VIII,markers,4,part2,0.7,12,70,82.4
70.58926415008283,82.30666267870733,VIII,markers,5,part1,0.7,12,70,82.4
69.34151380751275,81.88923612598335,VIII,markers,5,part2,0.7,12,70,82.4
70.45717300795175,82.25073962598147,VIII,markers,6,part1,0.7,12,70,82.4
69.51635550986605,82.17425480054159,VIII,markers,6,part2,0.7,12,70,82.4
70.39304496851402,82.11706588651596,VIII,markers,7,part1,0.7,12,70,82.4
69.64360326938764,82.29730656807298,VIII,markers,7,part2,0.7,12,70,82.4
70.23171183409094,82.38167712484874,VIII,markers,8,part1,0.7,12,70,82.4
69.7947999633307,82.33955920219395,VIII,markers,8,part2,0.7,12,70,82.4
70.15834812892311,82.15821022767587,VIII,markers,1,part1,0.7,12,70,82.4
70.73417825968365,82.4322688910603,VIII,markers,1,part2,0.7,12,70,82.4
70.47029815760257,82.57647612567703,VIII,markers,2,part1,0.7,12,70,82.4
69.85589882388835,82.45957141503332,VIII,markers,2,part2,0.7,12,70,82.4
70.17436800289087,82.42584115698139,VIII,markers,3,part1,0.7,12,70,82.4
70.6298941971159,82.58031043463322,VIII,markers,3,part2,0.7,12,70,82.4
70.16104844178302,82.61759884138237,VIII,markers,4,part1,0.7,12,70,82.4
